,first_name,last_name,pesel,address,phone_number,email,disease,place
192,Franciszek,Cłapa,29834527904,"Gdańsk, ul. Świętojańska 145",+48 536 215 540,pieczyrakmateusz@example.net,choroba serca,Centrum Medyczne
193,Tobiasz,Hyży,91061327196,"Gdańsk, ul. Długa 95",+48 519 403 493,eprzybycien@example.net,zapalenie płuc,OpoMed
194,Kamil,Ładniak,58078764505,"Gdańsk, ul. Wały Jagiellońskie 119",734 975 782,rozalianowek@example.org,choroba serca,NZOZ Glińskiego
195,Kazimierz,Roszko,45257144547,"Gdańsk, ul. Długa 119",+48 693 382 626,klepkakajetan@example.com,nadciśnienie,Medovec
196,Sara,Matuszyk,48759911332,"Gdańsk, ul. Kartuska 32",733 923 912,bochniamarika@example.net,reumatyzm,Centrum Medyczne
197,Kamila,Grygo,20861037123,"Gdańsk, ul. Świętojańska 115",+48 32 337 69 57,bartek71@example.com,choroba serca,OpoMed
198,Nela,Paprotny,8415460593,"Gdańsk, ul. Świętojańska 11",789 540 308,dawidprzenioslo@example.net,nadciśnienie,Poradania rodzinna
199,Bruno,Politowicz,78405096863,"Gdańsk, ul. Wały Jagiellońskie 88",574 261 657,pawel92@example.com,zapalenie płuc,NZOZ Glińskiego
200,Mariusz,Wawrzonek,94595291751,"Gdańsk, ul. Wały Jagiellońskie 3",32 510 16 80,tjeske@example.net,astma,Poradania rodzinna
201,Sara,Panasewicz,69457738920,"Gdańsk, ul. Kartuska 122",+48 509 014 546,jacekponiedzialek@example.org,cukrzyca,OpoMed
202,Tymoteusz,Hajdas,88455643330,"Gdańsk, ul. Świętojańska 128",+48 889 990 802,jedrzej42@example.org,astma,Poradania rodzinna
203,Tobiasz,Matulka,8319840242,"Gdańsk, ul. Wały Jagiellońskie 119",+48 725 732 728,ada88@example.org,astma,NZOZ Glińskiego
204,Rozalia,Maligłówka,37952198543,"Gdańsk, ul. Długa 17",+48 537 420 073,dorota19@example.org,zapalenie płuc,Medovec
205,Marcelina,Toborek,62832769709,"Gdańsk, ul. Kartuska 132",668 008 629,semikmarika@example.org,nowotwór,NZOZ Glińskiego
206,Nela,Sumera,72636883657,"Gdańsk, ul. Długa 86",+48 785 086 787,lzachwieja@example.net,zapalenie płuc,Medovec
207,Nicole,Kociemba,8508106710,"Gdańsk, ul. Mariacka 61",+48 22 808 13 35,urszula10@example.org,reumatyzm,Centrum Medyczne
208,Artur,Sadura,90309571139,"Gdańsk, ul. Świętojańska 81",+48 514 564 547,vfiliks@example.org,nadciśnienie,Poradania rodzinna
209,Róża,Wawrzyczek,96428776163,"Gdańsk, ul. Mariacka 61",787 257 715,ygajzler@example.com,grypa,OpoMed
210,Justyna,Gałaj,52446223397,"Gdańsk, ul. Długa 28",518 957 056,cchwedczuk@example.org,choroba serca,Poradania rodzinna
211,Igor,Sromek,29744435437,"Gdańsk, ul. Kartuska 145",733 895 360,cgarbacik@example.net,nadciśnienie,Poradania rodzinna
212,Olga,Grabczak,84163517623,"Gdańsk, ul. Podwale Staromiejskie 4",669 269 344,hubert95@example.org,reumatyzm,OpoMed
213,Tadeusz,Nazarewicz,61320148309,"Gdańsk, ul. Podwale Staromiejskie 149",737 445 107,kobzaaleks@example.net,nowotwór,Poradania rodzinna
214,Mikołaj,Karpiel,80811464873,"Gdańsk, ul. Wały Jagiellońskie 105",+48 601 056 561,ckurtyka@example.net,grypa,Poradania rodzinna
215,Olaf,Ligenza,89413126369,"Gdańsk, ul. Kartuska 146",531 870 726,buzar@example.com,grypa,Centrum Medyczne
216,Przemysław,Szłapa,17440158763,"Gdańsk, ul. Długa 140",881 560 447,joniakblazej@example.org,nadciśnienie,OpoMed
217,Aurelia,Wita,69419648654,"Gdańsk, ul. Podwale Staromiejskie 105",784 334 395,piasecznaalex@example.com,nowotwór,Centrum Medyczne
218,Radosław,Kuster,72163883818,"Gdańsk, ul. Długa 127",732 801 808,oliwierfac@example.org,astma,OpoMed
219,Sandra,Cofała,22505435094,"Gdańsk, ul. Długa 11",+48 505 727 521,adriansmyl@example.com,astma,Poradania rodzinna
220,Nela,Krysik,43033482031,"Gdańsk, ul. Wały Jagiellońskie 63",791 193 219,jedrzej32@example.org,choroba serca,Miła Przychodnia
221,Kornelia,Klisz,57713609900,"Gdańsk, ul. Wały Jagiellońskie 11",+48 690 271 226,marcelpiwek@example.com,grypa,Centrum Medyczne
222,Anita,Kutera,80619145520,"Gdańsk, ul. Wały Jagiellońskie 2",+48 518 931 528,wsiejak@example.com,nowotwór,OpoMed
223,Radosław,Kruzel,24240008399,"Gdańsk, ul. Świętojańska 100",571 451 752,artur80@example.com,grypa,Miła Przychodnia
224,Marek,Gęsiarz,30618376083,"Gdańsk, ul. Długa 36",+48 514 997 650,alex19@example.org,nadciśnienie,Centrum Medyczne
225,Miłosz,Klekot,44184025696,"Gdańsk, ul. Kartuska 99",886 724 587,damiankurpanik@example.net,grypa,OpoMed
226,Julita,Langier,78460156188,"Gdańsk, ul. Kartuska 116",504 050 237,maciolmaurycy@example.net,grypa,Poradania rodzinna
227,Andrzej,Ernst,55437883072,"Gdańsk, ul. Wały Jagiellońskie 14",785 039 939,dgruszczyk@example.net,cukrzyca,Miła Przychodnia
228,Norbert,Bytner,41230688670,"Gdańsk, ul. Wały Jagiellońskie 70",509 685 026,tomaszszczypior@example.com,reumatyzm,OpoMed
229,Liwia,Fabiańczyk,41110681175,"Gdańsk, ul. Wały Jagiellońskie 115",+48 22 776 12 47,twenda@example.org,reumatyzm,Centrum Medyczne
230,Michał,Wołoszyk,24606749875,"Gdańsk, ul. Podwale Staromiejskie 79",22 679 33 93,yhalka@example.com,zapalenie płuc,NZOZ Glińskiego
231,Alex,Kruzel,35986011532,"Gdańsk, ul. Kartuska 147",668 844 084,anastazjadawidczyk@example.org,choroba serca,OpoMed
232,Agnieszka,Królikiewicz,82332557016,"Gdańsk, ul. Kartuska 47",794 323 086,konstantyklorek@example.org,cukrzyca,Medovec
233,Grzegorz,Hennig,44953714909,"Gdańsk, ul. Świętojańska 134",725 443 666,nicolebuchalik@example.org,cukrzyca,Medovec
234,Tymon,Polaszek,90441603369,"Gdańsk, ul. Podwale Staromiejskie 17",+48 789 546 740,nfrelich@example.org,nadciśnienie,NZOZ Glińskiego
235,Olgierd,Andrearczyk,98599552702,"Gdańsk, ul. Wały Jagiellońskie 91",725 460 081,budkiewiczmariusz@example.org,nadciśnienie,Medovec
236,Antoni,Wojtunik,95759964846,"Gdańsk, ul. Wały Jagiellońskie 65",579 981 187,natan04@example.org,grypa,Centrum Medyczne
237,Gaja,Fronczyk,19360710883,"Gdańsk, ul. Podwale Staromiejskie 103",+48 534 185 921,hszyc@example.net,cukrzyca,OpoMed
238,Dagmara,Ludwisiak,51869982327,"Gdańsk, ul. Mariacka 38",+48 721 683 532,kajahermann@example.net,cukrzyca,Centrum Medyczne
239,Bruno,Kałwa,35911742161,"Gdańsk, ul. Świętojańska 25",+48 883 254 746,adagornisiewicz@example.org,choroba serca,Centrum Medyczne
240,Dariusz,Elsner,92695265425,"Gdańsk, ul. Długa 123",600 960 222,bodzaknataniel@example.com,astma,Miła Przychodnia
241,Mariusz,Hadaś,78787489322,"Gdańsk, ul. Mariacka 58",660 569 350,jerzy72@example.org,nowotwór,Medovec
242,Norbert,Gągała,9012553483,"Gdańsk, ul. Świętojańska 114",+48 607 867 343,pierzaleks@example.com,astma,Centrum Medyczne
243,Arkadiusz,Grzelczyk,14754066008,"Gdańsk, ul. Długa 72",+48 663 456 502,posnikkornelia@example.com,nadciśnienie,Medovec
244,Nataniel,Moczko,34502459927,"Gdańsk, ul. Świętojańska 104",538 052 166,justyna50@example.net,choroba serca,Centrum Medyczne
245,Andrzej,Trochimiuk,17314127095,"Gdańsk, ul. Mariacka 108",+48 881 519 252,miloszstanuch@example.com,cukrzyca,Miła Przychodnia
246,Juliusz,Pazera,3924764841,"Gdańsk, ul. Długa 13",780 950 366,karol27@example.com,nadciśnienie,NZOZ Glińskiego
247,Fabian,Wężyk,71878143549,"Gdańsk, ul. Wały Jagiellońskie 30",+48 694 280 150,piechuraaurelia@example.com,nadciśnienie,Centrum Medyczne
248,Konstanty,Banyś,75038011103,"Gdańsk, ul. Kartuska 132",32 852 49 19,qklemczak@example.net,grypa,Poradania rodzinna
249,Aleksander,Myszor,36729063208,"Gdańsk, ul. Długa 13",+48 696 402 114,emil38@example.net,astma,Poradania rodzinna
250,Franciszek,Frycz,58722046922,"Gdańsk, ul. Wały Jagiellońskie 14",+48 797 884 062,maciej73@example.com,nadciśnienie,NZOZ Glińskiego
251,Robert,Imiela,57518794455,"Gdańsk, ul. Świętojańska 146",+48 799 088 005,jozef68@example.com,grypa,Centrum Medyczne
252,Filip,Mizgała,87205969959,"Gdańsk, ul. Wały Jagiellońskie 62",+48 727 789 210,francalex@example.com,cukrzyca,Miła Przychodnia
253,Fabian,Olszowa,85647511242,"Gdańsk, ul. Świętojańska 4",+48 32 510 32 31,materkastefan@example.com,choroba serca,Centrum Medyczne
254,Arkadiusz,Pachla,13774245653,"Gdańsk, ul. Podwale Staromiejskie 81",536 639 056,rozalia31@example.org,astma,Medovec
255,Franciszek,Szczepaniuk,4185166734,"Gdańsk, ul. Mariacka 44",+48 510 342 491,azachwieja@example.org,cukrzyca,Centrum Medyczne
256,Melania,Grzelczyk,95152597762,"Gdańsk, ul. Wały Jagiellońskie 46",32 857 30 16,mikolaj82@example.com,cukrzyca,NZOZ Glińskiego
257,Igor,Pasiak,58839599185,"Gdańsk, ul. Podwale Staromiejskie 139",796 333 961,konstanty34@example.org,nowotwór,Poradania rodzinna
258,Jakub,Martyka,54358568069,"Gdańsk, ul. Długa 62",+48 699 519 655,wiktorkawula@example.net,nadciśnienie,Poradania rodzinna
259,Kornelia,Wika,41734165258,"Gdańsk, ul. Świętojańska 47",+48 723 480 361,blatoszek@example.net,cukrzyca,Centrum Medyczne
260,Melania,Szczypiór,75398374447,"Gdańsk, ul. Mariacka 84",+48 509 025 648,mariuszludwisiak@example.com,zapalenie płuc,OpoMed
261,Cyprian,Sadza,87008466546,"Gdańsk, ul. Kartuska 11",603 173 129,mytychmarika@example.com,cukrzyca,NZOZ Glińskiego
262,Stefan,Pych,59443915788,"Gdańsk, ul. Świętojańska 112",+48 662 184 011,alan15@example.net,nadciśnienie,NZOZ Glińskiego
263,Julita,Zajko,24827224747,"Gdańsk, ul. Wały Jagiellońskie 149",786 299 050,korneliapazdan@example.net,nadciśnienie,Medovec
264,Ernest,Magryta,68540331276,"Gdańsk, ul. Mariacka 130",+48 662 523 839,tosada@example.com,cukrzyca,OpoMed
265,Anastazja,Kapałka,17736146628,"Gdańsk, ul. Podwale Staromiejskie 42",669 673 938,januszkonatan@example.com,nowotwór,OpoMed
266,Wiktor,Kunysz,85566119848,"Gdańsk, ul. Mariacka 134",+48 661 028 505,kazimierzmilka@example.net,choroba serca,NZOZ Glińskiego
267,Dorota,Jakubiuk,67223009289,"Gdańsk, ul. Kartuska 81",+48 739 177 535,elzbieta63@example.org,nadciśnienie,NZOZ Glińskiego
268,Adrian,Reszke,66974952238,"Gdańsk, ul. Kartuska 34",539 042 601,jankwapis@example.org,astma,OpoMed
269,Filip,Łuksza,71491558234,"Gdańsk, ul. Długa 112",+48 534 046 056,dorotaszulim@example.net,nadciśnienie,Poradania rodzinna
270,Cezary,Kazubek,41238558951,"Gdańsk, ul. Świętojańska 67",793 472 564,natankrecichwost@example.org,reumatyzm,Centrum Medyczne
271,Natan,Juras,31820934485,"Gdańsk, ul. Kartuska 74",+48 730 308 022,natanieldziarmaga@example.org,choroba serca,Medovec
272,Maurycy,Damek,98174554493,"Gdańsk, ul. Świętojańska 14",+48 608 240 748,kobzaoskar@example.org,nadciśnienie,NZOZ Glińskiego
273,Igor,Wołoch,98067161105,"Gdańsk, ul. Kartuska 30",+48 884 102 030,filipjodko@example.com,nowotwór,Centrum Medyczne
274,Stefan,Skowyra,28436314134,"Gdańsk, ul. Wały Jagiellońskie 7",+48 739 945 145,osalach@example.net,reumatyzm,Medovec
275,Krystian,Bondaruk,82050334558,"Gdańsk, ul. Mariacka 35",22 013 77 10,sara42@example.com,cukrzyca,OpoMed
276,Aurelia,Suchojad,71780008399,"Gdańsk, ul. Świętojańska 66",+48 888 208 267,tomaszsaluda@example.net,grypa,OpoMed
277,Nela,Sołoducha,45969543424,"Gdańsk, ul. Wały Jagiellońskie 147",+48 662 664 948,hubert11@example.net,nowotwór,Miła Przychodnia
278,Grzegorz,Klęk,52822726916,"Gdańsk, ul. Mariacka 120",+48 792 159 855,robertszmajda@example.net,nowotwór,OpoMed
279,Anita,Smoczyk,31139532060,"Gdańsk, ul. Długa 126",+48 695 041 626,leonorzeszek@example.net,nowotwór,Miła Przychodnia
280,Arkadiusz,Bulanda,46446944218,"Gdańsk, ul. Wały Jagiellońskie 150",+48 661 280 560,gustawdrozd@example.org,reumatyzm,Centrum Medyczne
281,Bruno,Łapacz,70672296688,"Gdańsk, ul. Wały Jagiellońskie 8",+48 798 144 508,kurczakagnieszka@example.com,grypa,OpoMed
282,Tola,Mądrzak,62084083457,"Gdańsk, ul. Wały Jagiellońskie 99",798 918 841,drajtar@example.org,zapalenie płuc,OpoMed
283,Anastazja,Oleśkiewicz,70279024014,"Gdańsk, ul. Podwale Staromiejskie 35",+48 607 177 221,borysmucka@example.com,reumatyzm,NZOZ Glińskiego
284,Sara,Skup,34871519457,"Gdańsk, ul. Długa 34",+48 662 711 885,mendykaaniela@example.com,nadciśnienie,Poradania rodzinna
285,Dorota,Troć,19382641540,"Gdańsk, ul. Kartuska 121",+48 576 408 724,xmadziar@example.com,nadciśnienie,Centrum Medyczne
286,Krzysztof,Gorol,24412223548,"Gdańsk, ul. Mariacka 71",+48 501 409 255,filipwieclawek@example.org,reumatyzm,Miła Przychodnia
287,Krystian,Sztaba,34670777329,"Gdańsk, ul. Podwale Staromiejskie 86",505 097 570,blankalampart@example.com,choroba serca,NZOZ Glińskiego
288,Igor,Matus,26826096814,"Gdańsk, ul. Podwale Staromiejskie 4",+48 32 740 08 26,fedorczykkornelia@example.org,nowotwór,OpoMed
289,Maurycy,Droś,44136300557,"Gdańsk, ul. Wały Jagiellońskie 147",+48 32 985 23 61,nulewicz@example.net,nadciśnienie,Centrum Medyczne
290,Roksana,Łudzik,15540910446,"Gdańsk, ul. Świętojańska 67",+48 667 004 611,iwiszowaty@example.org,nowotwór,OpoMed
291,Emil,Sura,45789814980,"Gdańsk, ul. Długa 31",518 205 130,kolanekolga@example.net,nowotwór,Poradania rodzinna
292,Aurelia,Pieczarka,58950204772,"Gdańsk, ul. Świętojańska 75",22 337 03 19,olgierd90@example.net,cukrzyca,Centrum Medyczne
293,Natasza,Kott,11726568627,"Gdańsk, ul. Mariacka 11",889 702 875,fjedryczka@example.net,choroba serca,Poradania rodzinna
294,Aleks,Pieczyrak,91794485958,"Gdańsk, ul. Długa 52",534 786 176,krystynazadora@example.net,choroba serca,NZOZ Glińskiego
295,Grzegorz,Małyszek,9165908916,"Gdańsk, ul. Kartuska 65",665 562 551,antoni86@example.com,reumatyzm,NZOZ Glińskiego
296,Grzegorz,Wziątek,43192188906,"Gdańsk, ul. Kartuska 16",+48 731 291 843,kamiladumala@example.net,cukrzyca,Medovec
297,Nataniel,Wolff,99884211916,"Gdańsk, ul. Kartuska 135",+48 884 375 533,ipyszczek@example.com,reumatyzm,Poradania rodzinna
298,Łukasz,Kosznik,81169125885,"Gdańsk, ul. Mariacka 20",+48 735 051 398,apupek@example.org,zapalenie płuc,Centrum Medyczne
299,Alan,Nitkiewicz,56025203095,"Gdańsk, ul. Świętojańska 100",784 227 494,eofiara@example.net,cukrzyca,Poradania rodzinna
300,Adrian,Dybka,32833731381,"Gdańsk, ul. Kartuska 111",+48 662 567 797,franikarkadiusz@example.org,reumatyzm,Miła Przychodnia
301,Julianna,Leks,9461252324,"Gdańsk, ul. Długa 51",575 821 268,adrian58@example.net,grypa,Miła Przychodnia
302,Konstanty,Konieczek,27108969652,"Gdańsk, ul. Świętojańska 117",22 347 64 07,liwiaborzym@example.org,cukrzyca,Medovec
303,Natasza,Kaczmar,50888637579,"Gdańsk, ul. Mariacka 80",+48 578 025 418,mieszkobzdega@example.org,astma,Poradania rodzinna
304,Gustaw,Siewiera,72972022894,"Gdańsk, ul. Wały Jagiellońskie 83",+48 795 208 971,michalchuchla@example.com,grypa,NZOZ Glińskiego
305,Anastazja,Liedtke,51277395454,"Gdańsk, ul. Długa 118",+48 22 716 31 95,wisladagmara@example.com,nowotwór,Medovec
306,Kazimierz,Chorążewicz,52934054148,"Gdańsk, ul. Długa 110",789 850 351,misiaszekmarcel@example.com,reumatyzm,NZOZ Glińskiego
307,Aleksander,Dudzicz,58629109994,"Gdańsk, ul. Świętojańska 90",+48 22 433 44 58,krystynakarmelita@example.org,zapalenie płuc,Miła Przychodnia
308,Grzegorz,Galos,68523414278,"Gdańsk, ul. Mariacka 111",781 422 161,nwziatek@example.org,choroba serca,Miła Przychodnia
309,Krzysztof,Buława,99201522820,"Gdańsk, ul. Świętojańska 116",+48 608 018 463,robert60@example.org,nadciśnienie,Poradania rodzinna
310,Julita,Słobodzian,58265869807,"Gdańsk, ul. Wały Jagiellońskie 17",+48 784 931 697,rogaczjakub@example.net,astma,Miła Przychodnia
311,Paweł,Calik,5807324669,"Gdańsk, ul. Mariacka 41",32 130 33 83,kamilamecik@example.net,cukrzyca,NZOZ Glińskiego
312,Wiktor,Witos,70157403001,"Gdańsk, ul. Mariacka 88",882 477 605,lidia02@example.com,nowotwór,NZOZ Glińskiego
313,Witold,Ciuruś,89698540089,"Gdańsk, ul. Wały Jagiellońskie 90",+48 505 119 929,rafal15@example.org,nadciśnienie,Centrum Medyczne
314,Kamila,Pierzak,93212000547,"Gdańsk, ul. Podwale Staromiejskie 32",500 658 717,adynia@example.net,reumatyzm,Centrum Medyczne
315,Borys,Mortka,19307737678,"Gdańsk, ul. Długa 63",571 375 696,makulecgrzegorz@example.org,grypa,Centrum Medyczne
316,Dorota,Siudek,2971384075,"Gdańsk, ul. Wały Jagiellońskie 72",537 327 608,marcelina32@example.com,cukrzyca,Miła Przychodnia
317,Kazimierz,Witas,1732059951,"Gdańsk, ul. Wały Jagiellońskie 83",535 660 087,pacuraalan@example.org,reumatyzm,Miła Przychodnia
318,Tobiasz,Łaskawiec,76714331097,"Gdańsk, ul. Podwale Staromiejskie 1",+48 784 707 634,bkominiak@example.org,choroba serca,Poradania rodzinna
319,Karol,Halama,69919193349,"Gdańsk, ul. Kartuska 40",576 213 244,urszula56@example.com,choroba serca,NZOZ Glińskiego
320,Monika,Holc,85714723205,"Gdańsk, ul. Długa 29",+48 531 688 261,tomaszpiejko@example.net,nowotwór,Miła Przychodnia
321,Urszula,Żołnierczyk,1299810862,"Gdańsk, ul. Wały Jagiellońskie 36",+48 667 823 495,konstantywojak@example.com,nowotwór,NZOZ Glińskiego
322,Jacek,Dzienisz,35627805111,"Gdańsk, ul. Mariacka 72",884 505 162,basakmikolaj@example.com,reumatyzm,Medovec
323,Nela,Malon,51849471781,"Gdańsk, ul. Długa 87",+48 506 900 486,bruno28@example.net,nadciśnienie,Medovec
324,Roksana,Kasiak,83134879599,"Gdańsk, ul. Świętojańska 123",791 101 314,justynabuszka@example.net,zapalenie płuc,Centrum Medyczne
325,Nikodem,Krysik,58262816152,"Gdańsk, ul. Kartuska 28",667 879 431,iwowyciszkiewicz@example.org,nadciśnienie,Poradania rodzinna
326,Jędrzej,Golenia,30579651856,"Gdańsk, ul. Mariacka 42",506 741 992,nkasperczak@example.org,cukrzyca,Medovec
327,Tymon,Lepianka,84680989469,"Gdańsk, ul. Wały Jagiellońskie 122",781 654 481,matyjasnikodem@example.net,nadciśnienie,Medovec
328,Nicole,Stuglik,12989282091,"Gdańsk, ul. Długa 144",+48 690 562 129,jozefpotok@example.org,zapalenie płuc,Miła Przychodnia
329,Agnieszka,Kaliciak,36680157196,"Gdańsk, ul. Mariacka 5",+48 660 615 808,tymon20@example.com,nadciśnienie,OpoMed
330,Krystian,Orwat,23103689702,"Gdańsk, ul. Wały Jagiellońskie 116",666 494 494,abachanek@example.com,astma,Poradania rodzinna
331,Szymon,Kanik,15142444215,"Gdańsk, ul. Świętojańska 150",+48 572 777 125,lklepka@example.com,zapalenie płuc,Medovec
332,Fryderyk,Strzoda,10057353233,"Gdańsk, ul. Mariacka 16",794 916 376,olaf18@example.net,reumatyzm,Miła Przychodnia
333,Julian,Rząca,61185736339,"Gdańsk, ul. Mariacka 140",660 117 496,wosiekszymon@example.org,astma,Medovec
334,Krystian,Jasica,7002303498,"Gdańsk, ul. Długa 26",+48 32 345 71 11,stanislaw49@example.org,zapalenie płuc,NZOZ Glińskiego
335,Mikołaj,Andrys,89496155471,"Gdańsk, ul. Kartuska 106",+48 731 984 542,jacek64@example.net,astma,Medovec
336,Mikołaj,Herba,14165944677,"Gdańsk, ul. Mariacka 8",+48 737 501 653,kazberukgaja@example.net,nadciśnienie,Poradania rodzinna
337,Sara,Hanke,99470654460,"Gdańsk, ul. Długa 13",+48 572 559 605,sandra35@example.net,nadciśnienie,Medovec
338,Tobiasz,Fuławka,17940485109,"Gdańsk, ul. Mariacka 139",697 420 662,yguziak@example.net,astma,Poradania rodzinna
339,Oliwier,Hirsch,89508964268,"Gdańsk, ul. Podwale Staromiejskie 130",+48 699 692 395,nataniel36@example.net,cukrzyca,Medovec
340,Melania,Aleksander,32186923122,"Gdańsk, ul. Podwale Staromiejskie 42",693 209 793,pazdzioratadeusz@example.net,nadciśnienie,Medovec
341,Maciej,Kurpanik,77441463936,"Gdańsk, ul. Wały Jagiellońskie 92",+48 791 310 546,jedrzejekdorota@example.org,nowotwór,Poradania rodzinna
342,Cezary,Tekiela,13858475959,"Gdańsk, ul. Świętojańska 10",605 805 521,julian93@example.com,cukrzyca,Miła Przychodnia
343,Grzegorz,Potyrała,31602852745,"Gdańsk, ul. Podwale Staromiejskie 58",573 788 934,roksana53@example.org,reumatyzm,Medovec
344,Iwo,Bekus,7582972875,"Gdańsk, ul. Długa 44",22 370 00 89,magrytamaksymilian@example.org,cukrzyca,OpoMed
345,Józef,Kupaj,36680870549,"Gdańsk, ul. Podwale Staromiejskie 137",+48 22 659 60 92,dominczaknatan@example.org,astma,Medovec
346,Krzysztof,Giezek,69207483018,"Gdańsk, ul. Kartuska 129",+48 515 768 307,bianka88@example.org,grypa,NZOZ Glińskiego
347,Mateusz,Grymuza,23225816017,"Gdańsk, ul. Kartuska 136",668 588 400,ostafinmieszko@example.org,nadciśnienie,OpoMed
348,Dagmara,Makaruk,6134793326,"Gdańsk, ul. Mariacka 114",504 214 639,jacek09@example.net,reumatyzm,Medovec
349,Maciej,Pych,85295350080,"Gdańsk, ul. Świętojańska 133",+48 515 231 844,dbrzek@example.com,nadciśnienie,OpoMed
350,Stanisław,Porwoł,67158023436,"Gdańsk, ul. Świętojańska 7",792 742 677,saraadrian@example.com,choroba serca,Centrum Medyczne
351,Bruno,Pabis,82140584672,"Gdańsk, ul. Kartuska 18",+48 793 464 922,cziegler@example.com,astma,Miła Przychodnia
352,Maks,Damps,56591578312,"Gdańsk, ul. Długa 133",+48 571 017 989,kordysoliwier@example.org,choroba serca,Miła Przychodnia
353,Błażej,Kosałka,93098852782,"Gdańsk, ul. Długa 15",22 262 90 52,maksymmarek@example.com,cukrzyca,Poradania rodzinna
354,Robert,Działak,28055863110,"Gdańsk, ul. Podwale Staromiejskie 130",602 210 546,leszczykeliza@example.com,astma,Poradania rodzinna
